publication_id	user_id	title	description	pages	category	publication_date
2391	942	Publication 2 of sergey_sokolova_942	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4"	434	Technology	2024-04-29
2392	942	Publication 3 of sergey_sokolova_942	"Description 3 line 1
Description 3 line 2"	302	Technology	2025-02-14
2393	942	Publication 4 of sergey_sokolova_942	"Description 4 line 1
Description 4 line 2
Description 4 line 3"	474	Art	2025-09-24
2394	943	Publication 1 of alexey_sidorov_943	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4
Description 1 line 5"	637	Technology	2025-12-07
2395	943	Publication 2 of alexey_sidorov_943	"Description 2 line 1
Description 2 line 2
Description 2 line 3"	830	Business	2025-12-05
2396	944	Publication 1 of anna_volkova_944	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	693	Science	2024-02-20
2397	945	Publication 1 of olga_morozov_945	"Description 1 line 1
Description 1 line 2
Description 1 line 3"	509	Technology	2023-10-12
2398	945	Publication 2 of olga_morozov_945	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4"	698	History	2022-11-07
2399	945	Publication 3 of olga_morozov_945	"Description 3 line 1
Description 3 line 2
Description 3 line 3
Description 3 line 4"	612	History	2023-01-17
2400	945	Publication 4 of olga_morozov_945	"Description 4 line 1
Description 4 line 2
Description 4 line 3
Description 4 line 4"	735	Art	2022-03-07
2401	946	Publication 1 of daria_sidorov_946	"Description 1 line 1
Description 1 line 2"	897	History	2024-06-05
2402	946	Publication 2 of daria_sidorov_946	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4"	729	Science	2019-06-25
2403	947	Publication 1 of maria_kuznetsov_947	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4
Description 1 line 5"	482	Education	2022-03-12
2404	948	Publication 1 of ivan_kuznetsov_948	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	724	Business	2025-12-06
2405	948	Publication 2 of ivan_kuznetsov_948	"Description 2 line 1
Description 2 line 2"	309	History	2023-09-03
2406	948	Publication 3 of ivan_kuznetsov_948	"Description 3 line 1
Description 3 line 2
Description 3 line 3
Description 3 line 4
Description 3 line 5"	670	Business	2025-01-30
2407	948	Publication 4 of ivan_kuznetsov_948	"Description 4 line 1
Description 4 line 2
Description 4 line 3
Description 4 line 4"	334	Science	2025-12-29
2408	949	Publication 1 of daria_sokolova_949	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4
Description 1 line 5"	215	Science	2025-12-19
2409	949	Publication 2 of daria_sokolova_949	"Description 2 line 1
Description 2 line 2
Description 2 line 3"	822	Technology	2023-01-25
2410	949	Publication 3 of daria_sokolova_949	"Description 3 line 1
Description 3 line 2
Description 3 line 3
Description 3 line 4"	525	Art	2022-08-02
2411	949	Publication 4 of daria_sokolova_949	"Description 4 line 1
Description 4 line 2
Description 4 line 3
Description 4 line 4
Description 4 line 5"	701	Education	2023-02-22
2412	950	Publication 1 of olga_morozov_950	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	665	Business	2025-09-09
2413	950	Publication 2 of olga_morozov_950	"Description 2 line 1
Description 2 line 2"	126	Technology	2025-07-05
2414	951	Publication 1 of anna_smirnova_951	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	308	History	2019-06-06
2415	952	Publication 1 of ivan_ivanov_952	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	257	Science	2024-09-03
2416	953	Publication 1 of nikita_petrova_953	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	479	Art	2021-07-20
2417	953	Publication 2 of nikita_petrova_953	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4"	400	Art	2024-05-05
2418	954	Publication 1 of alexey_kuznetsov_954	"Description 1 line 1
Description 1 line 2
Description 1 line 3"	505	Business	2020-10-03
2419	955	Publication 1 of nikita_morozov_955	"Description 1 line 1
Description 1 line 2
Description 1 line 3"	173	History	2024-01-16
2420	956	Publication 1 of nikita_ivanov_956	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	442	Art	2024-07-18
2421	956	Publication 2 of nikita_ivanov_956	"Description 2 line 1
Description 2 line 2
Description 2 line 3"	383	Technology	2025-03-31
2422	956	Publication 3 of nikita_ivanov_956	"Description 3 line 1
Description 3 line 2
Description 3 line 3
Description 3 line 4
Description 3 line 5"	805	Business	2024-09-15
2423	957	Publication 1 of anna_volkova_957	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	219	Technology	2024-01-28
2424	957	Publication 2 of anna_volkova_957	"Description 2 line 1
Description 2 line 2
Description 2 line 3"	271	Art	2026-01-20
2425	957	Publication 3 of anna_volkova_957	"Description 3 line 1
Description 3 line 2
Description 3 line 3
Description 3 line 4"	317	History	2021-05-23
2426	957	Publication 4 of anna_volkova_957	"Description 4 line 1
Description 4 line 2
Description 4 line 3
Description 4 line 4
Description 4 line 5"	847	Technology	2021-08-07
2427	958	Publication 1 of sergey_sidorov_958	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	153	Art	2020-08-06
2428	958	Publication 2 of sergey_sidorov_958	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4
Description 2 line 5"	94	Technology	2019-07-12
2429	958	Publication 3 of sergey_sidorov_958	"Description 3 line 1
Description 3 line 2
Description 3 line 3"	743	Art	2018-11-28
2430	958	Publication 4 of sergey_sidorov_958	"Description 4 line 1
Description 4 line 2
Description 4 line 3
Description 4 line 4"	510	Technology	2019-09-01
2431	959	Publication 1 of sergey_sokolova_959	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4
Description 1 line 5"	422	History	2020-05-26
2432	959	Publication 2 of sergey_sokolova_959	"Description 2 line 1
Description 2 line 2
Description 2 line 3"	209	Art	2023-08-12
2433	959	Publication 3 of sergey_sokolova_959	"Description 3 line 1
Description 3 line 2"	639	Business	2022-01-13
2434	959	Publication 4 of sergey_sokolova_959	"Description 4 line 1
Description 4 line 2
Description 4 line 3"	700	History	2023-03-01
2435	960	Publication 1 of sergey_smirnova_960	"Description 1 line 1
Description 1 line 2"	380	Business	2020-11-23
2436	961	Publication 1 of daria_ivanov_961	"Description 1 line 1
Description 1 line 2"	416	Business	2022-03-20
2437	962	Publication 1 of ivan_ivanov_962	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4
Description 1 line 5"	894	Education	2022-04-11
2438	962	Publication 2 of ivan_ivanov_962	"Description 2 line 1
Description 2 line 2
Description 2 line 3"	376	History	2020-08-23
2439	962	Publication 3 of ivan_ivanov_962	"Description 3 line 1
Description 3 line 2
Description 3 line 3
Description 3 line 4"	403	Technology	2019-05-14
2440	962	Publication 4 of ivan_ivanov_962	"Description 4 line 1
Description 4 line 2"	516	Business	2024-01-12
2441	963	Publication 1 of daria_volkova_963	"Description 1 line 1
Description 1 line 2"	50	Science	2024-11-30
2442	963	Publication 2 of daria_volkova_963	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4
Description 2 line 5"	690	Science	2025-09-29
2443	963	Publication 3 of daria_volkova_963	"Description 3 line 1
Description 3 line 2"	582	Art	2024-01-21
2444	964	Publication 1 of sergey_petrova_964	"Description 1 line 1
Description 1 line 2
Description 1 line 3"	400	Education	2025-08-02
2445	965	Publication 1 of ivan_petrova_965	"Description 1 line 1
Description 1 line 2"	187	Education	2024-07-15
2446	966	Publication 1 of nikita_kuznetsov_966	"Description 1 line 1
Description 1 line 2
Description 1 line 3"	60	Art	2025-04-05
2447	966	Publication 2 of nikita_kuznetsov_966	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4
Description 2 line 5"	100	Technology	2025-09-19
2448	967	Publication 1 of alexey_ivanov_967	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	797	History	2026-01-17
2449	967	Publication 2 of alexey_ivanov_967	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4"	707	Education	2018-12-19
2450	968	Publication 1 of pavel_ivanov_968	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	153	Business	2025-05-13
2451	968	Publication 2 of pavel_ivanov_968	"Description 2 line 1
Description 2 line 2"	425	History	2025-03-21
2452	969	Publication 1 of alexey_sokolova_969	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	35	Science	2024-10-03
2453	969	Publication 2 of alexey_sokolova_969	"Description 2 line 1
Description 2 line 2
Description 2 line 3"	616	Technology	2024-09-08
2454	970	Publication 1 of sergey_ivanov_970	"Description 1 line 1
Description 1 line 2"	484	Art	2025-12-31
2455	970	Publication 2 of sergey_ivanov_970	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4
Description 2 line 5"	501	History	2026-01-17
2456	971	Publication 1 of sergey_morozov_971	"Description 1 line 1
Description 1 line 2"	737	Art	2024-07-11
2457	971	Publication 2 of sergey_morozov_971	"Description 2 line 1
Description 2 line 2
Description 2 line 3"	595	Science	2019-09-06
2458	972	Publication 1 of daria_volkova_972	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	548	History	2024-03-20
2459	972	Publication 2 of daria_volkova_972	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4"	802	Science	2024-02-07
2460	972	Publication 3 of daria_volkova_972	"Description 3 line 1
Description 3 line 2
Description 3 line 3
Description 3 line 4
Description 3 line 5"	367	Business	2024-01-02
2461	972	Publication 4 of daria_volkova_972	"Description 4 line 1
Description 4 line 2
Description 4 line 3"	667	Science	2025-04-16
2462	973	Publication 1 of ivan_petrova_973	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4
Description 1 line 5"	687	Business	2020-05-25
2463	974	Publication 1 of olga_smirnova_974	"Description 1 line 1
Description 1 line 2
Description 1 line 3"	841	Art	2023-03-30
2464	974	Publication 2 of olga_smirnova_974	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4"	254	History	2023-07-18
2465	975	Publication 1 of ivan_volkova_975	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4
Description 1 line 5"	565	History	2025-11-06
2466	975	Publication 2 of ivan_volkova_975	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4"	269	Art	2026-01-06
2467	975	Publication 3 of ivan_volkova_975	"Description 3 line 1
Description 3 line 2
Description 3 line 3
Description 3 line 4
Description 3 line 5"	681	History	2025-10-26
2468	976	Publication 1 of daria_volkova_976	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4
Description 1 line 5"	231	History	2023-07-22
2469	976	Publication 2 of daria_volkova_976	"Description 2 line 1
Description 2 line 2"	891	Business	2024-08-14
2470	977	Publication 1 of alexey_sokolova_977	"Description 1 line 1
Description 1 line 2
Description 1 line 3"	682	Business	2024-05-18
2471	977	Publication 2 of alexey_sokolova_977	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4"	897	Education	2024-05-26
2472	977	Publication 3 of alexey_sokolova_977	"Description 3 line 1
Description 3 line 2"	379	Business	2023-10-14
2473	978	Publication 1 of maria_morozov_978	"Description 1 line 1
Description 1 line 2
Description 1 line 3"	590	Science	2024-12-26
2474	979	Publication 1 of sergey_sidorov_979	"Description 1 line 1
Description 1 line 2
Description 1 line 3"	585	Science	2025-04-08
2475	979	Publication 2 of sergey_sidorov_979	"Description 2 line 1
Description 2 line 2"	702	Technology	2021-11-19
2476	979	Publication 3 of sergey_sidorov_979	"Description 3 line 1
Description 3 line 2
Description 3 line 3
Description 3 line 4"	361	Science	2025-05-24
2477	980	Publication 1 of anna_kuznetsov_980	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	202	Science	2022-08-19
2478	981	Publication 1 of anna_sidorov_981	"Description 1 line 1
Description 1 line 2
Description 1 line 3"	481	Art	2025-10-01
2479	982	Publication 1 of daria_sidorov_982	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	366	Art	2024-10-16
2480	983	Publication 1 of daria_ivanov_983	"Description 1 line 1
Description 1 line 2"	498	Business	2025-06-21
2481	983	Publication 2 of daria_ivanov_983	"Description 2 line 1
Description 2 line 2
Description 2 line 3
Description 2 line 4
Description 2 line 5"	725	Science	2025-06-11
2482	984	Publication 1 of olga_petrova_984	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	860	History	2025-08-03
2483	984	Publication 2 of olga_petrova_984	"Description 2 line 1
Description 2 line 2"	536	Art	2025-03-18
2484	985	Publication 1 of sergey_morozov_985	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4
Description 1 line 5"	772	History	2022-11-29
2485	986	Publication 1 of nikita_sidorov_986	"Description 1 line 1
Description 1 line 2
Description 1 line 3"	297	Technology	2025-11-25
2486	986	Publication 2 of nikita_sidorov_986	"Description 2 line 1
Description 2 line 2
Description 2 line 3"	68	Technology	2025-12-18
2487	986	Publication 3 of nikita_sidorov_986	"Description 3 line 1
Description 3 line 2
Description 3 line 3"	814	Business	2025-11-07
2488	986	Publication 4 of nikita_sidorov_986	"Description 4 line 1
Description 4 line 2
Description 4 line 3"	271	Technology	2025-10-04
2489	987	Publication 1 of sergey_morozov_987	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4"	208	Science	2023-10-14
2490	988	Publication 1 of maria_smirnova_988	"Description 1 line 1
Description 1 line 2"	712	Business	2026-01-05
2491	988	Publication 2 of maria_smirnova_988	"Description 2 line 1
Description 2 line 2
Description 2 line 3"	709	Education	2025-02-12
2492	989	Publication 1 of elena_sidorov_989	"Description 1 line 1
Description 1 line 2
Description 1 line 3
Description 1 line 4
Description 1 line 5"	154	Business	2023-01-03
2493	989	Publication 2 of elena_sidorov_989	"Description 2 line 1
Description 2 line 2"	758	Education	2025-04-03
2494	989	Publication 3 of elena_sidorov_989	"Description 3 line 1
Description 3 line 2"	617	Education	2024-07-20
2495	989	Publication 4 of elena_sidorov_989	"Description 4 line 1
Description 4 line 2
Description 4 line 3
Description 4 line 4
Description 4 line 5"	455	History	2023-03-11
2496	990	Publication 1 of olga_sokolova_990	"Description 1 line 1
Description 1 line 2"	838	Technology	2021-11-23
